"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"234";"2019-02-28";"541.11.111";"Bunga bank";"002/BCAMW-02/19";"BI. ADMIN BCA VA MW BLN FEB 2019";"30000.00";"0.00";"112.36.114";"bank bca va mw"
"235";"2019-02-28";"112.36.112";"bank bca va koper";"001/BCAKOP-02/19";"SETORAN FEB 19 YG BLM DIAKUI UNIT";"3000000.00";"0.00";"219.21.111";"hutang lain2"
"236";"2019-02-28";"541.11.111";"Bunga bank";"002/BCAKOP-02/19";"BI. ADMIN BCA VA KOP  BLN FEB 2019";"30000.00";"0.00";"112.36.112";"bank bca va koper"
"237";"2019-02-28";"541.11.111";"Bunga bank";"001/BCATKI-02/19";"BI. ADM BCA VA TKI BLN FEB 2019";"30000.00";"0.00";"112.36.113";"bank bca va tki"
"238";"2019-02-28";"118.11.111";"piutang spp tk ciateul";"01/001-02/19";"US FEB 19 TK CTL";"38856250.00";"0.00";"411.11.111";"SPP tk ciateul"
"239";"2019-02-28";"118.11.111";"piutang spp tk ciateul";"01/002-02/19";"PEMBYRN PIU.US TK CTL FEB 19 (BDI CTL)";"0.00";"24287750.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"240";"2019-02-28";"415.11.111";"u.adm tk ciateul";"01/003-02/19";"PEMBYRN ADM + EKSKUL + KOMP TK CTL BLN FEB 19 (BDI CTL)";"0.00";"4208750.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"241";"2019-02-28";"119.11.111";"piutang up tk ciateul";"01/004-02/19";"PEMBYRN PIU.UP TK CTL BLN FEB 19 (BCA CTL)";"0.00";"277750.00";"112.36.111";"bank bca va ciateul"
"242";"2019-02-28";"118.11.111";"piutang spp tk ciateul";"01/005-02/19";"PEMBYRN PIU.US TK CTL BLN FEB 19 (BCA CTL)";"0.00";"11886250.00";"112.36.111";"bank bca va ciateul"
"243";"2019-02-28";"415.11.111";"u.adm tk ciateul";"01/006-02/19";"PEMBYRN ADM + EKSKUL  TK CTL BLN FEB 19 (BCA CTL)";"0.00";"847713.00";"112.36.111";"bank bca va ciateul"
"244";"2019-02-28";"406.11.111";"UP bayar dimuka tk ciateul";"01/007-02/19";"UM UP TP. 19-20 TK CTL BLN FEB 19 (BCA CTL)";"0.00";"1000000.00";"112.36.111";"bank bca va ciateul"
"245";"2019-02-28";"118.11.112";"piutang spp tk koper";"02/001-02/19";"US FEB 19 TK KOPER";"60778750.00";"0.00";"411.12.111";"SPP tk koper"
"246";"2019-02-28";"118.11.112";"piutang spp tk koper";"02/002-02/19";"PEMBYRN PIU.US TK KOPER FEB 19 (BDI KOP)";"0.00";"33547500.00";"112.32.112";"bdi virtual koper (3562373021)"
"247";"2019-02-28";"415.12.111";"u.adm. tk koper";"02/003-02/19";"PEMBYRN ADMIN + EKSKUL TK KOPER FEB 19 (BDI KOP)";"0.00";"3640000.00";"112.32.112";"bdi virtual koper (3562373021)"
"248";"2019-02-28";"118.11.112";"piutang spp tk koper";"02/004-02/19";"PEMBYRN PIU.US TK KOPER FEB 19 (BCA KOP)";"0.00";"27164815.00";"112.36.112";"bank bca va koper"
"249";"2019-02-28";"415.12.111";"u.adm. tk koper";"02/005-02/19";"PEMBYRN ADMIN + EKSKUL 18-19 TK KOPER FEB 19 (BCA KOP)";"0.00";"2885000.00";"112.36.112";"bank bca va koper"
"250";"2019-02-28";"118.11.113";"piutang spp tk tki";"03/001-02/19";"US FEB 19 TK TKI";"34986300.00";"0.00";"411.13.111";"SPP tk tki"
"251";"2019-02-28";"118.11.113";"piutang spp tk tki";"03/002-02/19";"PEMBYRN PIU.US TK TKI BLN FEB 19 (BCA TKI)";"0.00";"8912500.00";"112.36.113";"bank bca va tki"
"252";"2019-02-28";"118.11.113";"piutang spp tk tki";"03/003-02/19";"PEMBYRN PIU.US TK TKI BLN FEB 19 (BDI TKI)";"0.00";"17265000.00";"112.32.113";"bdi tki (virtual account)"
"253";"2019-02-28";"415.13.111";"u.adm. tk tki";"03/004-02/19";"PEMBYRN EKSKUL 18-19 TK TKI BLN FEB 19 (BDI TKI)";"0.00";"650000.00";"112.32.113";"bdi tki (virtual account)"
"254";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/001-02/19";"US FEB 19 SD CTL";"113025500.00";"0.00";"412.11.111";"SPP sd ciateul"
"255";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/002-02/19";"BEASISWA SD CTL BLN FEB 19";"0.00";"6160000.00";"691.14.111";"beasiswa sd ctl"
"256";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/003-02/19";"PEMBYRN PIU.US TP. SBLM 17-18 SD CTL FEB 19 (BDI CTL)";"0.00";"1000000.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"257";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/004-02/19";"PEMBYRN PIU.US TP. 17-18 SD CTL FEB 19 (BDI CTL)";"0.00";"1307000.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"258";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/005-02/19";"PEMBYRN PIU.US SD CTL FEB 19 (BCA CTL)";"0.00";"18530000.00";"112.36.111";"bank bca va ciateul"
"259";"2019-02-28";"118.21.111";"piutang spp sd ciateul";"04/006-02/19";"PEMBYRN PIU.US SD CTL FEB 19 (BDI CTL)";"0.00";"99432500.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"260";"2019-02-28";"415.14.111";"u.adm. sd ciateul";"04/007-02/19";"EKSKUL.18-19 SD CTL FEB 19 (BCA CTL)";"0.00";"3330000.00";"112.36.111";"bank bca va ciateul"
"261";"2019-02-28";"415.14.111";"u.adm. sd ciateul";"04/008-02/19";"ADM + EKSKUL + KOMP TP 18-19 SD CTL FEB 19 (BDI CTL)";"0.00";"11735000.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"262";"2019-02-28";"119.51.114";"piutang ups sd ciateul";"04/009-02/19";"PEMBYRN UPS SD CTL FEB 19 (BDI CTL)";"0.00";"435000.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"263";"2019-02-28";"407.11.111";"UP bayar dimuka sd ctl";"04/010-02/19";"UP 19-20 SD CTL BLN FEB 19";"0.00";"2000000.00";"112.36.111";"bank bca va ciateul"
"264";"2019-02-28";"118.21.112";"piutang spp sd koper";"05/001-02/19";"US 18-19 SD KOPER BLN FEB 19";"190236250.00";"0.00";"412.12.111";"SPP sd koper"
"265";"2019-02-28";"119.21.112";"piutang up sd koper";"05/002-02/19";"PEMBAYARAN UP SD KOPER BLN FEB 19 (BCA VA)";"0.00";"13275000.00";"112.36.112";"bank bca va koper"
"266";"2019-02-28";"118.21.112";"piutang spp sd koper";"05/003-02/19";"PEMBAYARAN US SD KOPER BLN FEB 19 (BCA VA)";"0.00";"29280497.00";"112.36.112";"bank bca va koper"
"267";"2019-02-28";"415.15.111";"u.adm. sd koper";"05/004-02/19";"PEMBAYARAN ADM + EKSKUL + KOMP 18-19 SD KOPER FEB 19 (BCA VA)";"0.00";"195000.00";"112.36.112";"bank bca va koper"
"268";"2019-02-28";"118.21.112";"piutang spp sd koper";"05/005-02/19";"BEASISWA SD KOPER BLN FEB 19";"0.00";"7410000.00";"691.15.111";"beasiswa sd koper"
"269";"2019-02-28";"118.21.112";"piutang spp sd koper";"05/006-02/19";"PEMBYRN PIU.US SD KOPER FEB 19 (BDI KOP)";"0.00";"155937500.00";"112.32.112";"bdi virtual koper (3562373021)"
"270";"2019-02-28";"118.21.112";"piutang spp sd koper";"05/007-02/19";"PEMBYRN US 17-18 SD KOPER BLN FEB 19 (BDI KOP)";"0.00";"342500.00";"112.32.112";"bdi virtual koper (3562373021)"
"271";"2019-02-28";"415.15.111";"u.adm. sd koper";"05/008-02/19";"PEMBYRN ADM + EKSKUL + KOMP 18-19 SD KOPER FEB 19 (BDI KOPER)";"0.00";"15050000.00";"112.32.112";"bdi virtual koper (3562373021)"
"272";"2019-02-28";"119.51.115";"piutang ups sd koper";"05/009-02/19";"PEMBYRN PIU.UPS SD KOPER BLN FEB 19 (BDI KOPER)";"0.00";"275000.00";"112.32.112";"bdi virtual koper (3562373021)"
"273";"2019-02-28";"407.12.111";"UP bayar dimuka sd koper";"05/010-02/19";"FORMULIR 19-20 SD KOPER BLN FEB 19";"0.00";"1600000.00";"112.36.112";"bank bca va koper"
"274";"2019-02-28";"407.12.111";"UP bayar dimuka sd koper";"05/011-02/19";"UP 19-20 SD KOPER BLN FEB 19";"0.00";"20000000.00";"112.36.112";"bank bca va koper"
"275";"2019-02-28";"118.21.113";"piutang spp sd tki";"10/001-02/19";"US FEB 19 SD TKI";"84582250.00";"0.00";"412.13.111";"SPP sd tki"
"276";"2019-02-28";"118.21.113";"piutang spp sd tki";"10/002-02/19";"BEASISWA SD TKI BLN FEB 19";"0.00";"2725000.00";"691.15.112";"beasiswa sd tki"
"277";"2019-02-28";"118.21.113";"piutang spp sd tki";"10/003-02/19";"PEMBYRN PIU.US BLN FEB 19 SD TKI (BDI TKI)";"0.00";"65341250.00";"112.32.113";"bdi tki (virtual account)"
"278";"2019-02-28";"119.51.119";"piutang ups sd tki";"10/004-02/19";"PEMBYRN UPS SD TKI BLN FEB 19 (BDI TKI)";"0.00";"420000.00";"112.32.113";"bdi tki (virtual account)"
"279";"2019-02-28";"472.13.111";"u.adm sd tki";"10/005-02/19";"PEMBYRN ADM + EKSKUL  SD TKI TP 17-18 BLN FEB 19 (BDI TKI)";"0.00";"340000.00";"112.32.113";"bdi tki (virtual account)"
"280";"2019-02-28";"118.21.113";"piutang spp sd tki";"10/006-02/19";"PEMBYRN PIU.US 17-18 BLN FEB 19 SD TKI (BDI TKI)";"0.00";"1730000.00";"112.32.113";"bdi tki (virtual account)"
"281";"2019-02-28";"119.21.113";"piutang up sd tki";"10/007-02/19";"PEMBYRN PIU.UP 17-18 BLN FEB 19 SD TKI (BDI TKI)";"0.00";"510000.00";"112.32.113";"bdi tki (virtual account)"
"282";"2019-02-28";"415.19.111";"u.adm. sd tki";"10/008-02/19";"PEMBYRN ADM + EKSKUL + KOMP SD TKI FEB 19 (BDI TKI)";"0.00";"15015000.00";"112.32.113";"bdi tki (virtual account)"
"283";"2019-02-28";"118.21.113";"piutang spp sd tki";"10/009-02/19";"PEMBYRN PIU.US SD TKI BLN FEB 19 (BCA TKI)";"0.00";"12390000.00";"112.36.113";"bank bca va tki"
"284";"2019-02-28";"415.19.111";"u.adm. sd tki";"10/010-02/19";"PEMBYRN EKSKUL 18-19 SD TKI BLN FEB 19 (BCA TKI)";"0.00";"2970000.00";"112.36.113";"bank bca va tki"
"285";"2019-02-28";"118.31.111";"piutang spp smp mekar wangi";"06/001-02/19";"US FEB 19 SMP MW";"106860000.00";"0.00";"413.11.111";"SPP smp ciateul"
"286";"2019-02-28";"118.31.111";"piutang spp smp mekar wangi";"06/002-02/19";"US MURID MASUK SMP MW FEB 19";"387500.00";"0.00";"413.11.111";"SPP smp ciateul"
"287";"2019-02-28";"119.31.111";"piutang up smp mekar wangi";"06/003-02/19";"UP MURID MASUK SMP MW BLN FEB 19";"3000000.00";"0.00";"443.11.111";"UP smp mekar wangi"
"288";"2019-02-28";"118.31.111";"piutang spp smp mekar wangi";"06/004-02/19";"BEASISWA SMP MW FEB 19";"0.00";"3671500.00";"691.16.111";"beasiswa smp ctl"
"289";"2019-02-28";"118.31.111";"piutang spp smp mekar wangi";"06/005-02/19";"PEMBYRN PIU.US SMP MW BLN FEB 19 (BDI MW)";"0.00";"63705625.00";"112.32.114";"bdi virtual mw 93562375307)"
"290";"2019-02-28";"118.31.111";"piutang spp smp mekar wangi";"06/006-02/19";"PEMBYRN PIU.US SBLM TP 18-19 SMP MW FEB 19 (BDI MW)";"0.00";"180000.00";"112.32.114";"bdi virtual mw 93562375307)"
"291";"2019-02-28";"415.16.111";"u.adm. smp mekar wangi";"06/007-02/19";"PEMBYRN ADM + KOMP SMP MW (BDI MW)";"0.00";"200000.00";"112.32.114";"bdi virtual mw 93562375307)"
"292";"2019-02-28";"415.16.111";"u.adm. smp mekar wangi";"06/008-02/19";"PEMBYRN ADM + KOMP 18-19 SMP MW (BCA MW)";"0.00";"1325000.00";"112.36.114";"bank bca va mw"
"293";"2019-02-28";"118.31.111";"piutang spp smp mekar wangi";"06/009-02/19";"PEMBYRN PIU.US SMP MW BLN FEB 19 (BCA MW)";"0.00";"44470000.00";"112.36.114";"bank bca va mw"
"294";"2019-02-28";"119.31.111";"piutang up smp mekar wangi";"06/010-02/19";"PEMBYRN PIU.UP SMP MW BLN FEB 19 (BCA MW)";"0.00";"3000000.00";"112.36.114";"bank bca va mw"
"295";"2019-02-28";"408.11.111";"UP bayar dimuka smp mekar wangi";"06/011-02/19";"SUMBANGAN SMP MW BLN FEB 19 (BCA MW)";"0.00";"100000.00";"112.36.114";"bank bca va mw"
"296";"2019-02-28";"118.31.112";"piutang spp smp koper";"07/001-02/19";"US FEB 19 SMP KOPER";"157874375.00";"0.00";"413.12.111";"SPP smp koper"
"297";"2019-02-28";"118.31.112";"piutang spp smp koper";"07/002-02/19";"BEASISWA SMP KOPER BLN FEB 19";"0.00";"6468750.00";"691.17.111";"beasiswa smp koper"
"298";"2019-02-28";"118.31.112";"piutang spp smp koper";"07/003-02/19";"PEMBYRN PIU.US 17-18 SMP KOPER BLN FEB 19 (BDI KOPER)";"0.00";"1262000.00";"112.32.112";"bdi virtual koper (3562373021)"
"299";"2019-02-28";"118.31.112";"piutang spp smp koper";"07/004-02/19";"PEMBYRN PIU.US SMP KOPER BLN FEB 19 (BDI KOPER)";"0.00";"133021250.00";"112.32.112";"bdi virtual koper (3562373021)"
"300";"2019-02-28";"415.17.111";"u.adm smp koper";"07/005-02/19";"ADM + KOMP 18-19 SMP KOPER FEB 19 (BDI KOPER)";"0.00";"9907500.00";"112.32.112";"bdi virtual koper (3562373021)"
"301";"2019-02-28";"118.31.112";"piutang spp smp koper";"07/006-02/19";"PEMBYRN PIU.US SMP KOPER FEB 19 (BCA KOPER)";"0.00";"47438000.00";"112.36.112";"bank bca va koper"
"302";"2019-02-28";"408.12.111";"UP bayar dimuka smp koper";"07/007-02/19";"UM UP 19-20 SMP KOPER BLN FEB 19";"0.00";"8450000.00";"112.36.112";"bank bca va koper"
"303";"2019-02-28";"118.41.111";"piutang spp sma mekar wangi";"08/001-02/19";"US FEB 19 SMA";"299500000.00";"0.00";"414.11.111";"SPP sma ciateul"
"304";"2019-02-28";"118.41.111";"piutang spp sma mekar wangi";"08/002-02/19";"BEASISWA SMA BLN FEB 19";"0.00";"17210000.00";"691.18.111";"beasiswa sma"
"305";"2019-02-28";"119.41.111";"piutang up sma mekar wangi";"08/003-02/19";"PEMBYRN PIU.UP TA. SBLM 18-19 SMA FEB 19 (BDI MW)";"0.00";"1270000.00";"112.32.114";"bdi virtual mw 93562375307)"
"306";"2019-02-28";"118.41.111";"piutang spp sma mekar wangi";"08/004-02/19";"PEMBYRN PIU.US TA. SBLM 18-19 SMA FEB 19 (BDI MW)";"0.00";"9432000.00";"112.32.114";"bdi virtual mw 93562375307)"
"307";"2019-02-28";"118.41.111";"piutang spp sma mekar wangi";"08/005-02/19";"PEMBYRN PIU.US SMA FEB 19 (BDI MW)";"0.00";"248644950.00";"112.32.114";"bdi virtual mw 93562375307)"
"308";"2019-02-28";"415.18.111";"u. adm sma mekar wangi";"08/006-02/19";"ADM.18-19 SMA FEB 19 (BDI MW)";"0.00";"19718750.00";"112.32.114";"bdi virtual mw 93562375307)"
"309";"2019-02-28";"119.41.111";"piutang up sma mekar wangi";"08/007-02/19";"PEMBYRAN PIU. UP SMA JAN 19 (BCA MW)";"0.00";"2270000.00";"112.36.114";"bank bca va mw"
"310";"2019-02-28";"118.41.111";"piutang spp sma mekar wangi";"08/008-02/19";"PEMBYRAN PIU. US SMA JAN 19 (BCA MW)";"0.00";"118212500.00";"112.36.114";"bank bca va mw"
"311";"2019-02-28";"409.11.111";"UP bayar dimuka sma mekar wangi";"08/009-02/19";"FORMULIR 19-20 SMA BLN FEB 19";"0.00";"400000.00";"112.36.114";"bank bca va mw"
"312";"2019-02-28";"112.34.111";"bank mandiri";"003/00000/MAND-02/19";" ADM BULANAN FEB 2019";"0.00";"17000.00";"541.11.111";"Bunga bank"
"313";"2019-02-28";"112.34.111";"bank mandiri";"004/00000/MAND-02/19";" BUNGA BANK MANDIRI FEB 2019";"12324.09";"0.00";"541.11.111";"Bunga bank"
"314";"2019-02-28";"112.34.111";"bank mandiri";"005/00000/MAND-02/19";" PAJAK BANK MANDIRI FEB 2019";"0.00";"2464.82";"541.11.111";"Bunga bank"
"315";"2019-02-28";"112.28.111";"bdi a/n. ykki";"059/00649/BDIUM-02/19";"Pengemb.ke 2 (pelunasan) Beasiswa a.n Yessy Pratanta dr tot. Rp.17.044.000 krn tdk diteruskan";"13883100.00";"0.00";"691.19.111";"beasiswa guru/umum"
"316";"2019-02-28";"112.28.111";"bdi a/n. ykki";"060/00660/BDIUM-02/19";"Pelajaran tambahan SD Koper";"1800000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"317";"2019-02-28";"112.28.111";"bdi a/n. ykki";"061/00661/BDIUM-02/19";"Storan Usaha Dana SD TKI (koperasi)";"961000.00";"0.00";"219.21.111";"hutang lain2"
"318";"2019-02-28";"112.28.111";"bdi a/n. ykki";"062/00662/BDIUM-02/19";"Storan Usaha Dana TK TKI (koperasi)";"24000.00";"0.00";"219.21.111";"hutang lain2"
"319";"2019-02-28";"112.28.111";"bdi a/n. ykki";"063/00663/BDIUM-02/19";"Storan Usaha Dana TK Ciateul (koperasi)";"771000.00";"0.00";"219.21.111";"hutang lain2"
"320";"2019-02-28";"112.28.111";"bdi a/n. ykki";"065/00000/BDIUM-02/19";"Pajak bunga BDI Umum bln Feb 19";"0.00";"52999.82";"541.11.111";"Bunga bank"
"321";"2019-02-28";"112.37.111";"rek.bca ykki no.6765047017";"001/BCA02-02/19";"SETORAN UNTUK KEROHANIAN";"19475000.00";"0.00";"219.21.111";"hutang lain2"
"322";"2019-02-28";"112.37.111";"rek.bca ykki no.6765047017";"002/BCA02-02/19";"PENGELUARAN KEROHANIAN (BANTUAN DIAKONIA)";"0.00";"12275000.00";"219.21.111";"hutang lain2"
"323";"2019-02-28";"112.37.111";"rek.bca ykki no.6765047017";"003/BCA02-02/19";"TITIPAN U/ PERPISAHAN KLS XII FEB 19";"500000.00";"0.00";"219.21.111";"hutang lain2"
"324";"2019-02-28";"112.37.111";"rek.bca ykki no.6765047017";"004/BCA02-02/19";"BIAYA ADMIN BCA SUMB BLN JAN 19";"0.00";"30000.00";"541.11.111";"Bunga bank"
"325";"2019-02-28";"112.35.111";"bank bca r/k.77";"030/00000/BCAUM-02/19";"Biaya admin BCA Umum bln Feb 19";"0.00";"30000.00";"541.11.111";"Bunga bank"
"326";"2019-02-28";"626.16.111";"Biaya adm smp mw";"001/KA601117/SMP1-02/19";"Photo copy keperluan osis";"1600.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"327";"2019-02-28";"626.16.111";"Biaya adm smp mw";"002/KA601117/SMP1-02/19";"Prak bio: tahu, tempe, mentega, telur, pisang, roti + parkir";"23000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"328";"2019-02-28";"626.16.111";"Biaya adm smp mw";"003/KA601117/SMP1-02/19";"Prak kimia: kunyit";"10000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"329";"2019-02-28";"626.16.111";"Biaya adm smp mw";"004/KA601117/SMP1-02/19";"Photo copy soal agama";"9200.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"330";"2019-02-28";"626.16.111";"Biaya adm smp mw";"005/KA601118/SMP1-02/19";"1bh buku pemantapan ujian";"45000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"331";"2019-02-28";"626.16.111";"Biaya adm smp mw";"006/KA601119/SMP1-02/19";"8 kok second";"200000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"332";"2019-02-28";"626.16.111";"Biaya adm smp mw";"007/KA601120/SMP1-02/19";"6bh buku HSK lv 1-6 + ongkir";"683000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"333";"2019-02-28";"626.16.111";"Biaya adm smp mw";"008/KA601121/SMP1-02/19";"Buku detik-detik UN";"54000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"334";"2019-02-28";"626.16.111";"Biaya adm smp mw";"009/KA601122/SMP1-02/19";"Photo copy soal";"2054400.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"335";"2019-02-28";"626.16.111";"Biaya adm smp mw";"010/KA601122/SMP1-02/19";"Biaya kegiatan imlek";"1513400.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"336";"2019-02-28";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"011/KK61588/SMP1-02/19";"Pipa, T, dll untuk WC lt 2";"56000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"337";"2019-02-28";"871.16.111";"Biaya listrik smp ciateul";"012/KK61588/SMP1-02/19";"Listrik SMP";"527800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"338";"2019-02-28";"623.11.112";"Air,gas & konsumsi smp mekar wangi";"013/KK61589/SMP1-02/19";"Konsumsi pegawai bulan Februari 2019";"50000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"339";"2019-02-28";"623.11.117";"Alat tulis kantor smp mekar wangi";"014/KK61589/SMP1-02/19";"Jilid 12 buku kerja kurikulum";"58500.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"340";"2019-02-28";"871.16.111";"Biaya listrik smp ciateul";"015/KK61589/SMP1-02/19";"Listrik SMP";"1002800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"341";"2019-02-28";"623.11.121";"Perlengk. bang. smp mekar wangi";"016/KK61590/SMP1-02/19";"6bh baterai untuk parfum WC";"149000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"342";"2019-02-28";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"017/KK61591/SMP1-02/19";"Dishwash dan karbol";"100000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"343";"2019-02-28";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"018/KK61591/SMP1-02/19";"Stop kontak dan steker untuk ruang komp UNBK";"20000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"344";"2019-02-28";"871.16.111";"Biaya listrik smp ciateul";"019/KK61591/SMP1-02/19";"Listrik SMP";"1000000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"345";"2019-02-28";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"020/KK61592/SMP1-02/19";"10l blue boy";"70000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"346";"2019-02-28";"831.16.111";"Biaya telepon smp mekar wangi";"021/KK61592/SMP1-02/19";"Biaya internet bulan Februari 2019";"418000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"347";"2019-02-28";"623.11.121";"Perlengk. bang. smp mekar wangi";"022/KK61592/SMP1-02/19";"Plastik sampah";"100000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"348";"2019-02-28";"623.11.111";"Iuran, sampah & dinas smp mekar wangi";"023/KK61593/SMP1-02/19";"Pengurusan mutasi anak ke dinas";"100000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"349";"2019-02-28";"871.16.111";"Biaya listrik smp ciateul";"024/KK61594/SMP1-02/19";"Listrik SMP";"257800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"350";"2019-02-28";"851.16.111";"Perjln dinas smp mekar wangi";"025/KK61595/SMP1-02/19";"Uang perjalanan dinas sosialisasi UASBN dan UNBK";"25000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"351";"2019-02-28";"681.16.111";"Kebaktian/rapat/seminar smp mekar wangi";"026/KK61595/SMP1-02/19";"Sosialisasi UASBN dan UNBK SMP 2019";"100000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"352";"2019-02-28";"623.11.119";"Biaya lomba smp mekar wangi";"027/KK61596/SMP1-02/19";"Pendaftaran BWU Mini Competition 3";"100000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"353";"2019-02-28";"871.16.111";"Biaya listrik smp ciateul";"028/KK61596/SMP1-02/19";"Listrik SMP";"1001000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"354";"2019-02-28";"623.11.119";"Biaya lomba smp mekar wangi";"029/KK61597/SMP1-02/19";"Pendaftaran 1 team xtremepong";"100000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"355";"2019-02-28";"112.28.111";"bdi a/n. ykki";"064/00000/BDIUM-02/19";"Bunga BDI Umum bln FEB 19";"264999.09";"0.00";"541.11.111";"Bunga bank"
"356";"2019-02-28";"118.31.112";"piutang spp smp koper";"07/008-02/19";"PEMBULATAN SPP TP 17-18 BLN FEB 2019";"250.00";"0.00";"811.11.111";"Selisih +/-"
"357";"2019-02-28";"472.11.111";"u.adm sd ctl";"04/011-02/19";"Pemindahan dr ekskul ke SPP SD CTL bln Feb 19";"120000.00";"0.00";"118.21.111";"piutang spp sd ciateul"
"358";"2019-02-28";"641.11.111";"Biaya penyusutan bangunan";"001/ph-02/19";"bi. penyusutan bangunan";"39436528.64";"0.00";"126.11.111";"ak. ph. banguna"
"359";"2019-02-28";"641.13.111";"Biaya penyusutan inventaris";"002/ph-02/19";"bi. penyusutan inventaris";"24244733.92";"0.00";"126.13.111";"ak. ph. invent"
"360";"2019-02-28";"641.12.111";"Biaya penyusutan kendaraan";"003/ph-02/19";"bi. penyusutan kendaraan";"9907510.00";"0.00";"126.12.111";"ak.ph.kendaraan"
